ID,LatitudeGeocoded,LongitudeGeocoded
105,40.352812,-74.6493058
106,40.3513643,-74.6540649
107,40.3513643,-74.6540649
109,40.34965649999999,-74.6597434
110,40.34965649999999,-74.6597434
111,40.3537435,-74.6682764
112,40.3537435,-74.6682764
113,40.3507085,-74.6598152
114,40.3507085,-74.6598152
115,40.351918,-74.6522356
116,40.351918,-74.6522356
117,40.3497045,-74.6654539
118,40.3497045,-74.6654539
119,40.34582049999999,-74.6702475
120,40.34582049999999,-74.6702475
121,40.3497045,-74.6654539
122,40.3497045,-74.6654539
127,40.350218,-74.662691
128,40.350218,-74.662691
129,40.344869,-74.670059
130,40.344869,-74.670059
131,40.352812,-74.6493058
132,40.352812,-74.6493058
133,40.3471153,-74.66154279999999
134,40.3471153,-74.66154279999999
135,40.3251947,-74.6415892
136,40.3251947,-74.6415892
137,40.3539839,-74.66194399999999
138,40.35087250000001,-74.6602671
139,40.35087250000001,-74.6602671
140,40.3503814,-74.6570811
141,40.3503814,-74.6570811
142,40.3456097,-74.6587961
143,40.3456097,-74.6587961
144,40.3518371,-74.6524988
145,40.3518371,-74.6524988
146,40.3482393,-74.6761764
147,40.3482393,-74.6761764
148,40.3478103,-74.65503079999999
149,40.3478103,-74.65503079999999
150,40.350218,-74.662691
151,40.350218,-74.662691
152,40.34658230000001,-74.6646543
153,40.34658230000001,-74.6646543
154,40.3553349,-74.6563765
155,40.3553349,-74.6563765
156,40.3538657,-74.6540504
157,40.3538657,-74.6540504
158,40.34965649999999,-74.6597434
159,40.34965649999999,-74.6597434
160,40.34965649999999,-74.6597434
161,40.34965649999999,-74.6597434
162,40.3478103,-74.65503079999999
163,40.3478103,-74.65503079999999
164,40.3462676,-74.6538532
165,40.3462676,-74.6538532
166,40.3528242,-74.6583989
167,40.3528242,-74.6583989
168,40.35245560000001,-74.6672794
169,40.35245560000001,-74.6672794
170,40.349283,-74.6611365
171,40.349283,-74.6611365
172,40.349283,-74.6611365
173,40.3604371,-74.6707823
174,40.3251947,-74.6415892
175,40.3251947,-74.6415892
176,40.3487188,-74.6630816
177,40.3487188,-74.6630816
178,40.3251947,-74.6415892
179,40.3251947,-74.6415892
180,40.3519802,-74.6607489
181,40.3519802,-74.6607489
182,40.35725499999999,-74.656198
183,40.34965649999999,-74.6597434
184,40.34965649999999,-74.6597434
185,40.34635189999999,-74.6675679
186,40.34635189999999,-74.6675679
188,40.34658230000001,-74.6646543
189,40.34658230000001,-74.6646543
190,40.34854,-74.6763931
191,40.34854,-74.6763931
192,40.35087250000001,-74.6602671
193,40.35087250000001,-74.6602671
194,40.348918,-74.6624209
195,40.348918,-74.6624209
196,40.3539545,-74.6455326
197,40.3539545,-74.6455326
198,40.3524691,-74.6492651
201,40.3503814,-74.6570811
202,40.3503814,-74.6570811
205,40.3507085,-74.6598152
206,40.3507085,-74.6598152
207,40.3604812,-74.66506489999999
208,40.3604812,-74.66506489999999
209,40.3503814,-74.6570811
210,40.3503814,-74.6570811
211,40.34965649999999,-74.6597434
212,40.348918,-74.6624209
213,40.353284,-74.6613071
214,40.353284,-74.6613071
215,40.3916896,-74.6535648
216,40.3916896,-74.6535648
217,40.3916896,-74.6535648
218,40.351918,-74.6522356
219,40.351918,-74.6522356
220,40.3507828,-74.65676320000001
221,40.3512226,-74.6592904
222,40.3512226,-74.6592904
223,40.3554651,-74.646776
224,40.3554651,-74.646776
225,40.34658230000001,-74.6646543
226,40.34658230000001,-74.6646543
227,40.34965649999999,-74.6597434
228,40.34965649999999,-74.6597434
229,40.34635189999999,-74.6675679
230,40.34635189999999,-74.6675679
231,40.3525145,-74.66731879999999
232,40.3525145,-74.66731879999999
233,40.3251947,-74.6415892
234,40.34658230000001,-74.6646543
235,40.34658230000001,-74.6646543
236,40.3439888,-74.6514481
237,40.3439888,-74.6514481
238,40.3408588,-74.667801
239,40.3408588,-74.667801
240,40.3569621,-74.6584606
241,40.3569621,-74.6584606
242,40.3503814,-74.6570811
243,40.3503814,-74.6570811
244,40.351479,-74.66583
245,40.351479,-74.66583
246,40.35572670000001,-74.6412132
247,40.35572670000001,-74.6412132
248,40.350218,-74.662691
249,40.350218,-74.662691
250,40.348918,-74.6624209
251,40.348918,-74.6624209
252,40.3500729,-74.6607499
253,40.3500729,-74.6607499
254,40.350218,-74.662691
255,40.350218,-74.662691
256,40.3500069,-74.6584737
259,40.3551818,-74.6534101
260,40.3551818,-74.6534101
261,40.3511018,-74.66637279999999
262,40.3511018,-74.66637279999999
263,40.353284,-74.6613071
264,40.353284,-74.6613071
265,40.35171,-74.6633193
266,40.35171,-74.6633193
267,40.3524691,-74.6492651
270,40.34854,-74.6763931
271,40.34854,-74.6763931
272,40.3497045,-74.6654539
273,40.3497045,-74.6654539
274,40.3503814,-74.6570811
275,40.3503814,-74.6570811
276,40.3497045,-74.6654539
277,40.3497045,-74.6654539
278,40.3515223,-74.6654389
279,40.3515223,-74.6654389
280,40.3512226,-74.6592904
281,40.3512226,-74.6592904
282,40.350218,-74.662691
283,40.350218,-74.662691
284,40.355459,-74.66454999999999
285,40.355459,-74.66454999999999
286,40.3485151,-74.6637549
287,40.3251947,-74.6415892
288,40.3251947,-74.6415892
289,40.3512226,-74.6592904
290,40.3512226,-74.6592904
291,40.34635189999999,-74.6675679
292,40.34635189999999,-74.6675679
293,40.3399911,-74.62448859999999
294,40.3399911,-74.62448859999999
295,40.3470477,-74.6752547
296,40.3470477,-74.6752547
297,40.3485151,-74.6637549
298,40.3485151,-74.6637549
303,40.3526799,-74.6497359
304,40.3526799,-74.6497359
307,40.3511018,-74.66637279999999
308,40.3555049,-74.6622589
309,40.3555049,-74.6622589
310,40.3519802,-74.6607489
311,40.3519802,-74.6607489
312,40.3518371,-74.6524988
313,40.3518371,-74.6524988
314,40.3497045,-74.6654539
315,40.3497045,-74.6654539
316,40.338832,-74.67069
317,40.338832,-74.67069
318,40.3507085,-74.6598152
319,40.3507085,-74.6598152
320,40.34635189999999,-74.6675679
321,40.34635189999999,-74.6675679
322,40.3448607,-74.64570839999999
323,40.3448607,-74.64570839999999
324,40.348918,-74.6624209
325,40.348918,-74.6624209
326,40.3515223,-74.6654389
327,40.3515223,-74.6654389
329,40.3523181,-74.6509184
330,40.3523181,-74.6509184
331,40.3551818,-74.6534101
332,40.3528242,-74.6583989
333,40.3528242,-74.6583989
334,40.34635189999999,-74.6675679
335,40.34635189999999,-74.6675679
336,40.3523181,-74.6509184
337,40.3523181,-74.6509184
338,40.3470477,-74.6752547
339,40.3470477,-74.6752547
340,40.3519802,-74.6607489
341,40.3519802,-74.6607489
342,40.3512718,-74.6543599
343,40.3512718,-74.6543599
346,40.3503814,-74.6570811
347,40.3503814,-74.6570811
348,40.3519447,-74.6439591
349,40.3519447,-74.6439591
350,40.35171,-74.6633193
351,40.35171,-74.6633193
352,40.35684,-74.661658
353,40.35684,-74.661658
354,40.3512226,-74.6592904
355,40.3512226,-74.6592904
356,40.3529339,-74.66342279999999
357,40.3529339,-74.66342279999999
358,40.338832,-74.67069
359,40.338832,-74.67069
360,40.3604812,-74.66506489999999
361,40.3604812,-74.66506489999999
362,40.3509872,-74.6611298
363,40.3509872,-74.6611298
364,40.3498094,-74.6476199
365,40.3498094,-74.6476199
368,40.3523181,-74.6509184
369,40.3544833,-74.66182119999999
370,40.3544833,-74.66182119999999
371,40.350218,-74.662691
372,40.350218,-74.662691
373,40.351918,-74.6522356
374,40.351918,-74.6522356
375,40.3512718,-74.6543599
376,40.3512718,-74.6543599
377,40.3539545,-74.6455326
378,40.3539545,-74.6455326
379,40.3539545,-74.6455326
380,40.3561998,-74.6504472
381,40.3561998,-74.6504472
384,40.3511018,-74.66637279999999
385,40.3511018,-74.66637279999999
386,40.34965649999999,-74.6597434
387,40.34965649999999,-74.6597434
388,40.34658230000001,-74.6646543
389,40.3507514,-74.660839
390,40.3507514,-74.660839
391,40.3448862,-74.66033
392,40.3448862,-74.66033
393,40.3547014,-74.6442581
394,40.3547014,-74.6442581
395,40.35171,-74.6633193
396,40.35171,-74.6633193
397,40.3512226,-74.6592904
398,40.3512226,-74.6592904
399,40.3439888,-74.6514481
400,40.3439888,-74.6514481
403,40.3503814,-74.6570811
404,40.3503814,-74.6570811
405,40.351918,-74.6522356
406,40.351918,-74.6522356
407,40.3500069,-74.6584737
408,40.3500069,-74.6584737
409,40.3516848,-74.6514703
410,40.3516848,-74.6514703
411,40.35684,-74.661658
412,40.35684,-74.661658
413,40.3572353,-74.6571842
414,40.3572353,-74.6571842
415,40.3523181,-74.6509184
416,40.3523181,-74.6509184
417,40.351918,-74.6522356
418,40.351918,-74.6522356
419,40.3604812,-74.66506489999999
420,40.3604812,-74.66506489999999
421,40.3604812,-74.66506489999999
422,40.34195,-74.6732339
423,40.34195,-74.6732339
426,40.34965649999999,-74.6597434
427,40.34965649999999,-74.6597434
428,40.3519802,-74.6607489
429,40.3519802,-74.6607489
430,40.351918,-74.6522356
431,40.351918,-74.6522356
432,40.3569621,-74.6584606
433,40.3569621,-74.6584606
434,40.3568308,-74.647836
435,40.3568308,-74.647836
436,40.351172,-74.66040319999999
437,40.351172,-74.66040319999999
439,40.35087250000001,-74.6602671
440,40.3497045,-74.6654539
441,40.3497045,-74.6654539
442,40.3539545,-74.6455326
443,40.3539545,-74.6455326
444,40.3534595,-74.6566398
445,40.3534595,-74.6566398
446,40.3515633,-74.6577657
447,40.3552191,-74.662128
448,40.3552191,-74.662128
449,40.3448862,-74.66033
450,40.3448862,-74.66033
451,40.3448862,-74.66033
452,40.34965649999999,-74.6597434
453,40.34965649999999,-74.6597434
454,40.34965649999999,-74.6597434
455,40.3510086,-74.6432506
456,40.3510086,-74.6432506
457,40.3470085,-74.6618443
458,40.3470085,-74.6618443
459,40.3470085,-74.6618443
460,40.3531763,-74.6449178
461,40.3531763,-74.6449178
462,40.3485151,-74.6637549
463,40.3485151,-74.6637549
466,40.3512226,-74.6592904
467,40.3512226,-74.6592904
468,40.3512226,-74.6592904
472,40.3447181,-74.6661051
473,40.3447181,-74.6661051
474,40.3524714,-74.659352
475,40.3524714,-74.659352
476,40.34965649999999,-74.6597434
477,40.34965649999999,-74.6597434
478,40.3251947,-74.6415892
479,40.3251947,-74.6415892
480,40.3607912,-74.6648384
481,40.3607912,-74.6648384
482,40.3513643,-74.6540649
483,40.34635189999999,-74.6675679
484,40.34635189999999,-74.6675679
485,40.3539545,-74.6455326
486,40.3539545,-74.6455326
487,40.3439888,-74.6514481
488,40.3439888,-74.6514481
491,40.3483391,-74.67684750000001
492,40.3483391,-74.67684750000001
493,40.3416292,-74.6684357
494,40.3416292,-74.6684357
495,40.350218,-74.662691
496,40.350218,-74.662691
501,40.3554651,-74.646776
502,40.3554651,-74.646776
503,40.3510086,-74.6432506
504,40.3510086,-74.6432506
509,40.3251947,-74.6415892
510,40.3251947,-74.6415892
513,40.3607912,-74.6648384
514,40.3607912,-74.6648384
515,40.3604812,-74.66506489999999
516,40.3604812,-74.66506489999999
517,40.3607912,-74.6648384
518,40.3607912,-74.6648384
519,40.3503814,-74.6570811
520,40.3503814,-74.6570811
521,40.3916896,-74.6535648
522,40.3509872,-74.6611298
523,40.3509872,-74.6611298
526,40.3471153,-74.66154279999999
527,40.3471153,-74.66154279999999
528,40.3525145,-74.66731879999999
529,40.3525145,-74.66731879999999
530,40.3487188,-74.6630816
531,40.3487188,-74.6630816
532,40.3551818,-74.6534101
533,40.3551818,-74.6534101
535,40.3528242,-74.6583989
536,40.3528242,-74.6583989
537,40.3519802,-74.6607489
538,40.3519802,-74.6607489
539,40.3519802,-74.6607489
540,40.3533093,-74.64767069999999
541,40.3533093,-74.64767069999999
542,40.3428972,-74.67211329999999
543,40.3428972,-74.67211329999999
544,40.34658230000001,-74.6646543
545,40.34658230000001,-74.6646543
550,40.3509872,-74.6611298
551,40.3509872,-74.6611298
552,40.3517293,-74.6528771
553,40.3517293,-74.6528771
554,40.3500069,-74.6584737
555,40.3500069,-74.6584737
556,40.348886,-74.651101
557,40.348886,-74.651101
560,40.3439888,-74.6514481
561,40.3439888,-74.6514481
562,40.34965649999999,-74.6597434
563,40.34965649999999,-74.6597434
564,40.34854,-74.6763931
565,40.34854,-74.6763931
566,40.3443068,-74.66191359999999
567,40.34635189999999,-74.6675679
568,40.34635189999999,-74.6675679
569,40.3508603,-74.65203509999999
570,40.3508603,-74.65203509999999
571,40.3503814,-74.6570811
572,40.3503814,-74.6570811
573,40.3517806,-74.6543035
574,40.3517806,-74.6543035
575,40.3524714,-74.659352
576,40.34965649999999,-74.6597434
577,40.352812,-74.6493058
578,40.352812,-74.6493058
581,40.34965649999999,-74.6597434
582,40.34965649999999,-74.6597434
583,40.3503331,-74.65352709999999
584,40.3503331,-74.65352709999999
585,40.3507332,-74.6620865
586,40.3562904,-74.6567884
587,40.3562904,-74.6567884
588,40.355042,-74.64594699999999
589,40.355042,-74.64594699999999
590,40.3507085,-74.6598152
591,40.3507085,-74.6598152
592,40.3439888,-74.6514481
593,40.3439888,-74.6514481
594,40.3586413,-74.6427526
595,40.3528242,-74.6583989
596,40.3528242,-74.6583989
597,40.3519802,-74.6607489
598,40.3519802,-74.6607489
599,40.358579,-74.6434589
600,40.358579,-74.6434589
601,40.3524691,-74.6492651
602,40.3524691,-74.6492651
603,40.34658230000001,-74.6646543
604,40.34658230000001,-74.6646543
607,40.3537883,-74.6557514
608,40.3537883,-74.6557514
609,40.3519802,-74.6607489
613,40.3528156,-74.66337759999999
614,40.3528156,-74.66337759999999
615,40.3528156,-74.66337759999999
616,40.3478103,-74.65503079999999
617,40.3478103,-74.65503079999999
618,40.3462676,-74.6538532
619,40.3462676,-74.6538532
620,40.3539545,-74.6455326
621,40.3539545,-74.6455326
622,40.3539545,-74.6455326
623,40.3539545,-74.6455326
624,40.344982,-74.664025
625,40.344982,-74.664025
626,40.3504825,-74.662995
627,40.3504825,-74.662995
630,40.3251947,-74.6415892
631,40.3251947,-74.6415892
632,40.3251947,-74.6415892
633,40.3251947,-74.6415892
634,40.3521177,-74.6630493
635,40.3607912,-74.6648384
636,40.3607912,-74.6648384
637,40.3607912,-74.6648384
638,40.3607912,-74.6648384
639,40.3607912,-74.6648384
642,40.3553349,-74.6563765
645,40.3607912,-74.6648384
646,40.3607912,-74.6648384
651,40.3517293,-74.6528771
652,40.3517293,-74.6528771
653,40.348918,-74.6624209
654,40.348918,-74.6624209
655,40.3539545,-74.6455326
656,40.3539545,-74.6455326
657,40.3512226,-74.6592904
658,40.3512226,-74.6592904
659,40.35087250000001,-74.6602671
660,40.352534,-74.6502091
661,40.352534,-74.6502091
662,40.35912680000001,-74.649593
663,40.35912680000001,-74.649593
664,40.3607912,-74.6648384
665,40.3607912,-74.6648384
666,40.3607912,-74.6648384
667,40.3607912,-74.6648384
668,40.351918,-74.6522356
669,40.351918,-74.6522356
670,40.3521177,-74.6630493
671,40.3438272,-74.66679169999999
672,40.3438272,-74.66679169999999
673,40.3443068,-74.66191359999999
674,40.3443068,-74.66191359999999
675,40.34781720000001,-74.6632978
676,40.34781720000001,-74.6632978
679,40.34658230000001,-74.6646543
680,40.34658230000001,-74.6646543
681,40.3478103,-74.65503079999999
682,40.3478103,-74.65503079999999
683,40.3478103,-74.65503079999999
684,40.3539545,-74.6455326
685,40.3539545,-74.6455326
686,40.3542947,-74.65308759999999
687,40.3542947,-74.65308759999999
690,40.3507085,-74.6598152
691,40.3507085,-74.6598152
692,40.3507085,-74.6598152
693,40.3607912,-74.6648384
694,40.3607912,-74.6648384
697,40.3607912,-74.6648384
698,40.3607912,-74.6648384
699,40.3537883,-74.6557514
700,40.3537883,-74.6557514
701,40.3416292,-74.6684357
702,40.3416292,-74.6684357
703,40.3493819,-74.65625
704,40.3493819,-74.65625
707,40.3607912,-74.6648384
708,40.3607912,-74.6648384
709,40.3548893,-74.65098909999999
710,40.3548893,-74.65098909999999
711,40.3588404,-74.65071890000002
712,40.3588404,-74.65071890000002
713,40.3537883,-74.6557514
714,40.3443068,-74.66191359999999
715,40.3607912,-74.6648384
716,40.3607912,-74.6648384
717,40.3519802,-74.6607489
718,40.3519802,-74.6607489
721,40.3526713,-74.65881519999999
722,40.3526713,-74.65881519999999
726,40.3519802,-74.6607489
727,40.3519802,-74.6607489
728,40.3607912,-74.6648384
729,40.3607912,-74.6648384
730,40.3504825,-74.662995
731,40.3504825,-74.662995
734,40.3542947,-74.65308759999999
735,40.3542947,-74.65308759999999
736,40.3607912,-74.6648384
737,40.3607912,-74.6648384
738,40.3495611,-74.6720169
739,40.3495611,-74.6720169
740,40.3507332,-74.6620865
741,40.35429570000001,-74.6450428
742,40.35429570000001,-74.6450428
743,40.3525145,-74.66731879999999
744,40.3525145,-74.66731879999999
749,40.3493819,-74.65625
750,40.3493819,-74.65625
751,40.353284,-74.6613071
752,40.353284,-74.6613071
754,40.3552191,-74.662128
755,40.3552191,-74.662128
756,40.3503814,-74.6570811
757,40.3503814,-74.6570811
758,40.3443068,-74.66191359999999
763,40.349283,-74.6611365
764,40.349283,-74.6611365
765,40.35116,-74.64670339999999
766,40.35116,-74.64670339999999
767,40.3916896,-74.6535648
768,40.3916896,-74.6535648
769,40.3537435,-74.6682764
770,40.3537435,-74.6682764
771,40.35087250000001,-74.6602671
772,40.35087250000001,-74.6602671
773,40.349903,-74.67072399999999
774,40.349903,-74.67072399999999
775,40.3597242,-74.64354999999999
776,40.3597242,-74.64354999999999
777,40.35087250000001,-74.6602671
778,40.35087250000001,-74.6602671
779,40.34658230000001,-74.6646543
780,40.34658230000001,-74.6646543
781,40.3525244,-74.6511593
782,40.3510086,-74.6432506
783,40.3510086,-74.6432506
784,40.3519802,-74.6607489
785,40.34965649999999,-74.6597434
786,40.34965649999999,-74.6597434
787,40.3512226,-74.6592904
788,40.3512226,-74.6592904
789,40.3491315,-74.6654753
790,40.3491315,-74.6654753
794,40.3503814,-74.6570811
795,40.3512718,-74.6543599
796,40.3512718,-74.6543599
801,40.3512718,-74.6543599
802,40.3512718,-74.6543599
803,40.3487188,-74.6630816
804,40.3487188,-74.6630816
805,40.3491315,-74.6654753
806,40.3491315,-74.6654753
807,40.3565395,-74.6394514
808,40.3565395,-74.6394514
809,40.3565395,-74.6394514
810,40.3565395,-74.6394514
811,40.3518371,-74.6524988
812,40.3518371,-74.6524988
813,40.3518371,-74.6524988
814,40.3518371,-74.6524988
815,40.3538811,-74.6615582
816,40.3443068,-74.66191359999999
817,40.3443068,-74.66191359999999
818,40.3443068,-74.66191359999999
819,40.3443068,-74.66191359999999
820,40.351918,-74.6522356
821,40.351918,-74.6522356
822,40.3478103,-74.65503079999999
823,40.3478103,-74.65503079999999
824,40.34965649999999,-74.6597434
825,40.34965649999999,-74.6597434
826,40.3503814,-74.6570811
827,40.3503814,-74.6570811
828,40.3542947,-74.65308759999999
829,40.3542947,-74.65308759999999
830,40.3510086,-74.6432506
831,40.3510086,-74.6432506
834,40.29734560000001,-74.7298964
835,40.29734560000001,-74.7298964
836,40.3509872,-74.6611298
837,40.3509872,-74.6611298
844,40.3607912,-74.6648384
845,40.3607912,-74.6648384
846,40.3251947,-74.6415892
847,40.3251947,-74.6415892
848,40.3800488,-74.7031643
849,40.3641533,-74.6531998
850,40.3641533,-74.6531998
851,40.3711372,-74.6232105
852,40.3711372,-74.6232105
853,40.390419,-74.65375399999999
854,40.390419,-74.65375399999999
855,40.3644864,-74.667816
856,40.3644864,-74.667816
857,40.3500769,-74.642562
858,40.3500769,-74.642562
859,40.3627156,-74.66484489999999
860,40.3627156,-74.66484489999999
861,40.3657987,-74.6543919
862,40.3657987,-74.6543919
863,40.3269875,-74.6781104
864,40.3269875,-74.6781104
865,40.3329201,-74.6542264
866,40.3329201,-74.6542264
867,40.3427239,-74.704617
868,40.3427239,-74.704617
869,40.330348,-74.6887749
870,40.330348,-74.6887749
871,40.330348,-74.6887749
872,40.372073,-74.64319309999999
873,40.3312607,-74.676671
874,40.3312607,-74.676671
875,40.3312607,-74.676671
876,40.330348,-74.6887749
877,40.330348,-74.6887749
878,40.330348,-74.6887749
879,40.330348,-74.6887749
880,40.3705929,-74.6944482
881,40.3705929,-74.6944482
882,40.3644693,-74.6640476
883,40.3312607,-74.676671
884,40.3312607,-74.676671
885,40.3318057,-74.6523946
886,40.3318057,-74.6523946
887,40.3539545,-74.6455326
888,40.3539545,-74.6455326
889,40.3627156,-74.66484489999999
890,40.3627156,-74.66484489999999
891,40.3017888,-74.6829818
892,40.3017888,-74.6829818
893,40.3554416,-74.66956429999999
894,40.3554416,-74.66956429999999
895,40.3411546,-74.6498158
896,40.3411546,-74.6498158
899,40.3817218,-74.6617941
900,40.3378924,-74.6569572
901,40.3378924,-74.6569572
902,40.330348,-74.6887749
903,40.3462676,-74.6538532
904,40.3462676,-74.6538532
905,40.3363467,-74.67265259999999
906,40.3363467,-74.67265259999999
907,40.3438032,-74.7006516
908,40.3627156,-74.66484489999999
909,40.3627156,-74.66484489999999
910,40.390419,-74.65375399999999
911,40.3711797,-74.6598248
912,40.3711797,-74.6598248
913,40.3576144,-74.6832964
914,40.3576144,-74.6832964
915,40.3274076,-74.6794044
916,40.3111474,-74.68186039999999
917,40.3111474,-74.68186039999999
918,40.3274076,-74.6794044
919,40.356097,-74.664866
920,40.356097,-74.664866
921,40.3666484,-74.6266271
922,40.3666484,-74.6266271
923,40.3808546,-74.6979121
924,40.3808546,-74.6979121
925,40.356724,-74.66517
926,40.356724,-74.66517
927,40.3737991,-74.62083299999999
928,40.3737991,-74.62083299999999
929,40.3855162,-74.6543042
930,40.3855162,-74.6543042
931,40.3855162,-74.6543042
932,40.3707313,-74.6580219
933,40.3707313,-74.6580219
934,40.3399911,-74.62448859999999
935,40.3399911,-74.62448859999999
936,40.3641533,-74.6531998
937,40.3641533,-74.6531998
938,40.338832,-74.67069
939,40.338832,-74.67069
940,40.335231,-74.673555
941,40.3274076,-74.6794044
942,40.3274076,-74.6794044
943,40.390419,-74.65375399999999
944,40.390419,-74.65375399999999
945,40.363919,-74.6409655
946,40.363919,-74.6409655
947,40.36049999999999,-74.6322749
948,40.36049999999999,-74.6322749
949,40.3565395,-74.6394514
950,40.3565395,-74.6394514
951,40.3565395,-74.6394514
952,40.3711357,-74.6706969
954,40.3312607,-74.676671
955,40.36586,-74.65425809999999
956,40.36586,-74.65425809999999
957,40.3631585,-74.6511949
958,40.3631585,-74.6511949
959,40.3964099,-74.6820989
960,40.3964099,-74.6820989
961,40.3512226,-74.6592904
962,40.3512226,-74.6592904
963,40.36026529999999,-74.65250019999999
964,40.36026529999999,-74.65250019999999
965,40.3597116,-74.6961608
966,40.338832,-74.67069
967,40.338832,-74.67069
968,40.338832,-74.67069
969,40.361946,-74.664444
970,40.361946,-74.664444
971,40.3269875,-74.6781104
972,40.3269875,-74.6781104
973,40.3457063,-74.6880674
974,40.3457063,-74.6880674
975,40.3457063,-74.6880674
976,40.3462597,-74.6396549
977,40.3724038,-74.6592912
978,40.3724038,-74.6592912
981,40.3492161,-74.6419045
982,40.3492161,-74.6419045
983,40.3411546,-74.6498158
984,40.3411546,-74.6498158
985,40.3451537,-74.6421177
986,40.3451537,-74.6421177
987,40.3808546,-74.6979121
988,40.3808546,-74.6979121
989,40.3721182,-74.66256229999999
990,40.3721182,-74.66256229999999
991,40.338289,-74.677049
992,40.337359,-74.6560767
993,40.337359,-74.6560767
994,40.36582,-74.661501
995,40.36582,-74.661501
996,40.3312607,-74.676671
997,40.3312607,-74.676671
998,40.3619855,-74.6305878
999,40.3619066,-74.6650571
1000,40.3619066,-74.6650571
1001,40.3649576,-74.6279041
1002,40.3649576,-74.6279041
1003,40.3875518,-74.6581983
1004,40.3875518,-74.6581983
1005,40.3875518,-74.6581983
1006,40.3017888,-74.6829818
1007,40.3827509,-74.64999619999999
1008,40.3827509,-74.64999619999999
1009,40.390419,-74.65375399999999
1010,40.390419,-74.65375399999999
1011,40.3695213,-74.65704459999999
1012,40.3568787,-74.6627489
1013,40.3568787,-74.6627489
1014,40.390419,-74.65375399999999
1015,40.390419,-74.65375399999999
1016,40.3318632,-74.6525171
1017,40.3318632,-74.6525171
1018,40.3657987,-74.6543919
1019,40.338832,-74.67069
1020,40.338832,-74.67069
1021,40.3747106,-74.6960836
1022,40.3747106,-74.6960836
1023,40.3448607,-74.64570839999999
1024,40.3883799,-74.66267730000001
1025,40.3462676,-74.6538532
1026,40.3462676,-74.6538532
1027,40.3573377,-74.6524859
1028,40.3573377,-74.6524859
1029,40.3636613,-74.65111449999999
1030,40.3636613,-74.65111449999999
1033,40.369422,-74.647588
1034,40.369422,-74.647588
1035,40.3636613,-74.65111449999999
1036,40.3636613,-74.65111449999999
1037,40.368724,-74.6634375
1038,40.368724,-74.6634375
1039,40.3775807,-74.6352916
1040,40.3775807,-74.6352916
1041,40.3737991,-74.62083299999999
1042,40.3737991,-74.62083299999999
1043,40.356136,-74.66719499999999
1044,40.356136,-74.66719499999999
